@relation 	/home/yyang/Data/sign
@attribute	Attribute-0	real
@attribute	Attribute-1	real
@attribute	Attribute-2	real
@attribute	Attribute-3	real
@attribute	Attribute-4	real
@attribute	Attribute-5	real
@attribute	Attribute-6	real
@attribute	Attribute-7	real
@attribute	class { alive, all, answer  }

@data
0,0.125,0,0,0.5,0.75,0.75,0.75,all

0,0.085938,0,0,0.5,0.75,0.75,0.75,all

0,0.0625,0,0,0.5,0.75,0.75,0.75,all

0.023438,0.039062,0,0,0.5,0.75,0.75,0.75,all

0.03125,0.03125,0,0.083333,0.5,0.75,0.75,0.75,all

0.03125,0.03125,0,0,0.5,0.75,0.75,0.75,all

0.03125,0.03125,0,0,0.5,0.75,0.75,0.75,all

0.039062,0.03125,0,0,0.5,0.75,0.75,0.75,all

0.023438,0.03125,0,0,0.5,0.75,0.75,0.75,all

0,0,0,0,0.5,0.75,0.75,0.75,all

0,0,0,0,0.5,0.75,0.75,0.75,all

0.09375,0.007812,0,0,0.5,0.75,0.75,0.75,all

0.007812,0.039062,0,0,0.5,0.75,0.75,0.75,all

0.015625,0.054688,0,0,0.5,0.75,0.75,0.75,all

0.023438,0.070312,0,0,0.5,0.75,0.75,0.75,all

0.023438,0.070312,0,0,0.5,0.75,0.75,0.75,all

0.0625,0.109375,0,0,0.5,0.75,0.75,0.75,all

0.085938,0.117188,0,0,0.5,0.5,0.75,0.75,all

0.109375,0.140625,-0.007812,0,0.5,0.5,0.75,0.5,all

0.15625,0.171875,-0.015625,0,0.5,0,0.75,0,all

0.171875,0.1875,-0.023438,0,0.5,0,0.25,0,all

0.195312,0.195312,-0.039062,0,0.5,0,0,0,all

0.21875,0.226562,-0.046875,0.083333,0.5,0,0,0,all

0.234375,0.265625,-0.0625,0,0.5,0,0,0,all

0.210938,0.296875,-0.078125,0,0.5,0,0,0,all

0.164062,0.328125,-0.085938,0.083333,0.5,0,0,0,all

0.101562,0.375,-0.09375,0.083333,0.5,0,0,0,all

0.023438,0.40625,-0.101562,0.083333,0.5,0,0,0,all

-0.054688,0.460938,-0.101562,0.083333,0.5,0,0,0,all

-0.148438,0.492188,-0.09375,0.083333,0.5,0,0,0,all

-0.234375,0.5,-0.085938,0,0.5,0,0,0,all

-0.335938,0.539062,-0.078125,0.083333,0.5,0,0,0,all

-0.40625,0.546875,-0.0625,0.083333,0.5,0,0,0,all

-0.460938,0.546875,-0.046875,0,0.5,0,0,0,all

-0.5,0.515625,-0.03125,0.083333,0.5,0,0,0,all

-0.539062,0.515625,-0.015625,0,0.5,0,0,0,all

-0.53125,0.507812,-0.007812,0,0.5,0,0,0,all

-0.515625,0.5,0,0,0.5,0,0,0,all

-0.492188,0.484375,0.007812,0,0.5,0,0,0,all

-0.429688,0.484375,0.015625,0,0.5,0,0,0,all

-0.367188,0.484375,0.015625,0,0.5,0,0,0,all

-0.21875,0.476562,0.015625,0,0.5,0,0,0,all

-0.28125,0.46875,0.015625,0,0.5,0,0.25,0,all

-0.242188,0.476562,0.015625,0,0.5,0,0.5,0,all

-0.195312,0.476562,0.015625,0,0.5,0,0.75,0.75,all

-0.179688,0.453125,0.015625,0,0.5,0.5,0.75,0.75,all

-0.132812,0.445312,0.015625,0,0.5,0.75,0.75,0.75,all

-0.101562,0.4375,0.015625,0,0.5,0.75,0.75,0.75,all

-0.085938,0.398438,0.015625,0,0.5,0.75,0.75,0.75,all

-0.054688,0.375,0.015625,0,0.5,0.75,0.75,0.75,all

-0.054688,0.34375,0.007812,0,0.5,0.75,0.75,0.75,all

-0.03125,0.289062,0.007812,0,0.5,0.75,0.75,0.75,all

-0.03125,0.25,0.007812,0.083333,0.5,0.75,0.75,0.75,all

-0.015625,0.1875,0.007812,0,0.5,0.75,0.75,0.75,all

0,0.171875,0.007812,0,0.5,0.75,0.75,0.75,all

0.007812,0.117188,0.007812,0,0.5,0.75,0.75,0.75,all

0,0.085938,0.007812,0.083333,0.5,0.75,0.75,0.75,all

0.015625,0.0625,0.007812,0,0.5,0.75,0.75,0.75,all

0.03125,0.0625,0.007812,0,0.5,0.75,0.75,0.75,all

0,0.0625,0.007812,0,0.5,0.75,0.75,0.75,all

0.023438,0.046875,0.007812,0,0.5,0.75,0.75,0.75,all

0.023438,0.039062,0.007812,0,0.5,0.75,0.75,0.75,all

0.023438,0.039062,0.007812,0,0.5,0.75,0.75,0.75,all

0.023438,0.03125,0.007812,0,0.5,0.75,0.75,0.75,all

0.023438,0.03125,0.007812,0,0.5,0.75,0.75,0.75,all

0,0,0,0,0.5,0.75,0.75,0.75,all

0,0,0,0,0.5,0.75,0.75,0.75,all

0.085938,0,0,0,0.5,0.75,0.75,0.75,all

0.09375,0,0,0,0.5,0.75,0.75,0.75,all

0,0.015625,0,0,0.5,0.75,0.75,0.75,all

0,0.015625,0,0,0.5,0.5,0.75,0.5,all

0.039062,0.007812,0,0,0.5,0.5,0.75,0.5,all

0.046875,0.015625,0,0,0.5,0.25,0.5,0.25,all

0.09375,0.015625,-0.007812,0,0.5,0,0.5,0,all

0.101562,0.015625,-0.015625,0,0.5,0,0.25,0,all

0.164062,0.078125,-0.023438,0,0.5,0,0,0,all

0.195312,0.117188,-0.039062,0,0.5,0,0,0,all

0.1875,0.140625,-0.046875,0,0.5,0,0,0,all

0.203125,0.21875,-0.0625,0,0.5,0,0,0,all

0.1875,0.289062,-0.078125,0,0.5,0,0,0,all

0.109375,0.359375,-0.085938,0,0.5,0,0,0,all

0.054688,0.4375,-0.09375,0,0.5,0,0,0,all

-0.046875,0.5,-0.09375,0,0.5,0,0,0,all

-0.140625,0.53125,-0.09375,0,0.5,0,0,0,all

-0.257812,0.578125,-0.085938,0,0.5,0,0,0,all

-0.351562,0.625,-0.078125,0,0.5,0,0,0,all

-0.429688,0.632812,-0.0625,0.083333,0.5,0,0,0,all

-0.492188,0.640625,-0.046875,0.083333,0.5,0,0,0,all

-0.523438,0.632812,-0.03125,0.083333,0.5,0,0,0,all

-0.523438,0.59375,-0.015625,0.083333,0.5,0,0,0,all

-0.53125,0.578125,0,0.083333,0.5,0,0,0,all

-0.523438,0.546875,0,0.083333,0.5,0,0,0,all

-0.476562,0.507812,0,0.083333,0.5,0,0,0,all

-0.40625,0.5,0.007812,0,0.5,0,0,0,all

-0.390625,0.476562,0.007812,0,0.5,0,0,0,all

-0.320312,0.4375,0,0.083333,0.5,0,0,0,all

-0.273438,0.4375,0,0.083333,0.5,0,0,0,all

-0.210938,0.40625,0,0.083333,0.5,0,0,0,all

-0.15625,0.375,0,0,0.5,0,0.25,0.25,all

-0.125,0.382812,0,0,0.5,0.25,0.5,0.75,all

-0.070312,0.34375,0,0,0.5,0.75,0.75,0.75,all

-0.085938,0.34375,0,0,0.5,0.75,0.75,0.75,all

-0.023438,0.335938,0,0,0.5,0.75,0.75,0.75,all

-0.007812,0.296875,0,0,0.5,0.75,0.75,0.75,all

0,0.265625,0,0,0.5,0.75,0.75,0.75,all

0.007812,0.234375,0,0,0.5,0.75,0.75,0.75,all

0.007812,0.179688,0,0,0.5,0.75,0.75,0.75,all

0.007812,0.15625,0,0,0.5,0.75,0.75,0.75,all

0.03125,0.132812,0,0,0.5,0.75,0.75,0.75,all

0.03125,0.09375,0,0,0.5,0.75,0.75,0.75,all

0.03125,0.101562,0,0,0.5,0.75,0.75,0.75,all

0.023438,0.03125,0,0,0.5,0.75,0.75,0.75,all

0.023438,0.015625,0,0,0.5,0.75,0.75,0.75,all

0.023438,0.007812,0,0,0.5,0.75,0.75,0.75,all

0.023438,0,0,0,0.5,0.75,0.75,0.75,all

0.03125,0,0,0,0.5,0.75,0.75,0.75,all

0.03125,0,0,0,0.5,0.75,0.75,0.75,all

0.03125,0,0,0,0.5,0.75,0.75,0.75,all

0.03125,-0.007812,0,0,0.5,0.75,0.75,0.75,all

0.023438,-0.007812,0,0,0.5,0.75,0.75,0.5,all

-0.007812,0,0,0,0.5,0,0.25,0,all

-0.007812,0,0,0,0.75,0,0.25,0,all

0.078125,0,0,0,0.75,0,0.25,0,all

-0.007812,0,0,0,0.75,0,0.25,0,all

-0.007812,0,0,0,0.5,0,0.25,0,all

-0.023438,0.007812,0,0,0.5,0,0.25,0,all

-0.03125,0.007812,0,0,0.5,0,0.25,0,all

-0.015625,0.015625,0,0,0.5,0,0.25,0,all

-0.007812,0.007812,0,0,0.5,0,0.25,0,all

-0.007812,0.015625,0,0,0.75,0,0.25,0,all

-0.015625,0.023438,0,0,0.5,0,0.25,0,all

-0.007812,0.015625,0,0,0.5,0,0.25,0,all

-0.023438,0.046875,0,0,0.5,0,0.25,0,all

-0.007812,0.046875,0,0.083333,0.5,0,0,0,all

0.015625,0.046875,0,0,0.75,0,0,0,all

0.085938,0.054688,0,0,0.5,0,0,0,all

0.140625,0.09375,0,0,0.5,0,0,0,all

0.21875,0.117188,-0.007812,0,0.5,0,0,0,all

0.25,0.15625,-0.015625,0,0.5,0,0,0,all

0.273438,0.195312,-0.03125,0,0.5,0,0,0,all

0.273438,0.242188,-0.046875,0,0.5,0,0,0,all

0.25,0.289062,-0.054688,0,0.5,0,0,0,all

0.171875,0.34375,-0.070312,0,0.5,0,0,0,all

0.101562,0.398438,-0.078125,0,0.5,0,0,0,all

0.007812,0.445312,-0.078125,0,0.5,0,0,0,all

-0.078125,0.484375,-0.078125,0,0.5,0,0,0,all

-0.15625,0.523438,-0.070312,0,0.5,0,0,0,all

-0.257812,0.578125,-0.0625,0,0.5,0,0,0,all

-0.335938,0.601562,-0.054688,0.083333,0.5,0,0,0,all

-0.390625,0.609375,-0.039062,0.083333,0.5,0,0,0,all

-0.40625,0.59375,-0.03125,0.083333,0.5,0,0,0,all

-0.445312,0.609375,-0.015625,0.083333,0.5,0,0,0,all

-0.445312,0.609375,0,0,0.5,0,0,0,all

-0.4375,0.59375,0,0,0.5,0,0,0,all

-0.429688,0.570312,0.007812,0.083333,0.5,0,0,0,all

-0.398438,0.554688,0.015625,0.083333,0.5,0,0,0,all

-0.375,0.5,0.023438,0.083333,0.5,0,0,0,all

-0.34375,0.492188,0.023438,0,0.5,0,0,0,all

-0.304688,0.46875,0.023438,0,0.5,0,0,0,all

-0.257812,0.445312,0.023438,0.083333,0.5,0,0.25,0.25,all

-0.210938,0.421875,0.023438,0,0.5,0,0.25,0.5,all

-0.1875,0.453125,0.023438,0,0.5,0.25,0.5,0.75,all

-0.132812,0.414062,0.023438,0,0.5,0.75,0.75,0.75,all

-0.125,0.382812,0.015625,0,0.5,0.75,0.75,0.75,all

-0.078125,0.335938,0.015625,0.083333,0.5,0.75,0.75,0.75,all

-0.070312,0.296875,0.007812,0,0.5,0.75,0.75,0.75,all

-0.023438,0.265625,0.007812,0,0.75,0.75,0.75,0.75,all

-0.015625,0.234375,0,0,0.75,0.75,0.75,0.75,all

0.007812,0.15625,0,0.083333,0.75,0.75,0.75,0.75,all

0,0.117188,0,0.083333,0.75,0.75,0.75,0.75,all

0.023438,0.070312,0,0.083333,0.75,0.75,0.75,0.75,all

0.023438,0.054688,0,0,0.75,0.75,0.75,0.75,all

0.015625,0.046875,0,0,0.75,0.75,0.75,0.75,all

0.023438,0.046875,0,0,0.75,0.75,0.75,0.75,all

0.015625,0.046875,0,0,0.75,0.75,0.75,0.75,all

0,0.0625,0,0,0.75,0.75,0.75,0.75,all

0.015625,0.03125,0,0,0.75,0.75,0.75,0.75,all

0,0.039062,0,0,0.75,0.75,0.75,0.75,all

0,0.03125,0,0,0.75,0.75,0.75,0.75,all

0.007812,0.015625,0,0,0.75,0.75,0.75,0.75,all

0.007812,0.015625,0,0,0.75,0.75,0.75,0.75,all

0,-0.007812,0,0,0.75,0.75,0.75,0.75,all

0,-0.015625,0,0,0.75,0.75,0.75,0.75,all

0,-0.015625,0,0,0.75,0.75,0.75,0.75,all

0.007812,-0.007812,0,0,0.75,0.75,0.75,0.75,all

0.007812,0,0,0,0.75,0.75,0.75,0.75,all

0.015625,0.007812,0,0,0.75,0.75,0.75,0.75,all

0.023438,0.015625,0,0,0.75,0.75,0.75,0.75,all

0.03125,0.03125,0,0,0.75,0.75,0.75,0.75,all

0.039062,0.023438,0,0,0.75,0.75,0.75,0.75,all

0.015625,0.03125,0,0.083333,0.75,0.5,0.75,0.5,all

0.03125,0.039062,0,0,0.75,0.5,0.75,0.5,all

0.039062,0.054688,0,0,0.75,0,0.75,0,all

0.070312,0.078125,0,0,0.5,0,0.25,0,all

0.132812,0.148438,0,0,0.5,0,0,0,all

0.171875,0.15625,0,0,0.5,0,0,0,all

0.210938,0.171875,-0.015625,0,0.5,0,0,0,all

0.234375,0.164062,-0.023438,0,0.5,0,0,0,all

0.289062,0.21875,-0.039062,0,0.5,0,0,0,all

0.28125,0.242188,-0.054688,0,0.5,0,0,0,all

0.242188,0.265625,-0.070312,0,0.5,0,0,0,all

0.195312,0.3125,-0.078125,0,0.5,0,0,0,all

0.101562,0.375,-0.085938,0,0.5,0,0,0,all

0.007812,0.421875,-0.09375,0.083333,0.5,0,0,0,all

-0.078125,0.445312,-0.085938,0,0.5,0,0,0,all

-0.203125,0.507812,-0.078125,0,0.5,0,0,0,all

-0.304688,0.539062,-0.070312,0,0.5,0,0,0,all

-0.390625,0.5625,-0.054688,0,0.5,0,0,0,all

-0.429688,0.5625,-0.039062,0,0.5,0,0,0,all

-0.476562,0.554688,-0.023438,0.083333,0.5,0,0,0,all

-0.476562,0.5625,-0.007812,0,0.5,0,0,0,all

-0.476562,0.539062,0,0.083333,0.5,0,0,0,all

-0.4375,0.523438,0.007812,0,0.5,0,0,0,all

-0.421875,0.515625,0.015625,0,0.5,0,0,0,all

-0.390625,0.5,0.023438,0,0.5,0,0,0,all

-0.359375,0.484375,0.023438,0,0.5,0,0,0,all

-0.304688,0.484375,0.023438,0,0.5,0,0,0,all

-0.273438,0.484375,0.023438,0,0.5,0,0.25,0,all

-0.21875,0.445312,0.015625,0,0.5,0,0.5,0,all

-0.171875,0.460938,0.015625,0,0.5,0,0.75,0,all

-0.117188,0.429688,0.015625,0,0.5,0.25,0.75,0.25,all

-0.101562,0.382812,0.007812,0,0.5,0.5,0.75,0.5,all

-0.070312,0.351562,0.007812,0,0.5,0.75,0.75,0.75,all

-0.070312,0.304688,0,0,0.5,0.75,0.75,0.75,all

-0.023438,0.28125,0,0.083333,0.5,0.75,0.75,0.75,all

-0.015625,0.242188,0,0,0.5,0.75,0.75,0.75,all

-0.007812,0.210938,0,0.083333,0.75,0.75,0.75,0.75,all

0,0.179688,0,0,0.75,0.75,0.75,0.75,all

0,0.140625,0,0,0.75,0.75,0.75,0.75,all

0.023438,0.09375,0,0,0.75,0.75,0.75,0.75,all

0.015625,0.0625,0,0,0.75,0.75,0.75,0.75,all

0.007812,0.03125,0,0,0.75,0.75,0.75,0.75,all

0.007812,0.015625,0,0,0.75,0.75,0.75,0.75,all

0,0.023438,0,0,0.75,0.75,0.75,0.75,all

0.007812,0,0,0,0.75,0.75,0.75,0.75,all

0.007812,0,0,0,0.75,0.75,0.75,0.75,all

0.007812,0,0,0,0.75,0.75,0.75,0.75,all

0.007812,0,0,0,0.75,0.75,0.75,0.75,all

0.007812,0,0,0,0.75,0.75,0.75,0.75,all

0,0,0,0,0.75,0.75,0.75,0.75,all

0,0.007812,0,0,0,0,0,0,all

0,0.015625,0,0,0,0,0,0,all

0,0,0,0,0,0,0,0,all

0.007812,0.023438,0,0,0,0,0,0,all

0.007812,0.015625,0,0,0,0,0,0,all

0,0.015625,0,0,0,0,0,0,all

0.007812,0.015625,0,0,0,0,0,0,all

0.007812,0.023438,0,0,0,0,0,0,all

0,0.007812,0,0,0,0,0,0,all

0.007812,0.015625,0,0,0,0,0,0,all

0,0.007812,0,0,0,0,0,0,all

0.007812,0.015625,0,0,0,0,0,0,all

0.007812,0.015625,0,0,0,0,0,0,all

0.015625,0.015625,0,0,0,0,0,0,all

0.015625,0.015625,0,0,0,0,0,0,all

0.007812,0.007812,0,0,0,0,0,0,all

0.023438,0.015625,0,0,0,0,0,0,all

0.023438,0.023438,0,0,0,0,0,0,all

0.023438,0.023438,0,0,0,0,0,0,all

0.03125,0.03125,0,0,0,0,0,0,all

0.03125,0.03125,0,0,0,0,0,0,all

0.039062,0.039062,0,0,0,0,0,0,all

0.046875,0.039062,0,0,0,0,0,0,all

0.03125,0.015625,0,0,0,0,0,0,all

0.046875,0.03125,0,0,0,0,0,0,all

0.046875,0.023438,0,0,0,0,0,0,all

0.046875,0.023438,0,0,0,0,0,0,all

0.046875,0.03125,0,0,0,0,0,0,all

0.046875,0.03125,0,0,0,0,0,0,all

0.03125,0.023438,0,0,0,0,0,0,all

0.054688,0.039062,0,0,0,0,0,0,all

0.054688,0.03125,0,0,0,0,0,0,all

0.0625,0.03125,0,0,0,0,0,0,all

0.078125,0.046875,0,0,0,0,0,0,all

0.109375,0.046875,0,0,0,0,0,0,all

0.125,0.007812,0.007812,0,0,0,0,0,all

0.164062,0.015625,0.007812,0,0,0,0,0,all

0.195312,0.007812,0.015625,0,0,0,0,0,all

0.234375,0,0.015625,0,0,0,0,0,all

0.273438,-0.007812,0.015625,0,0,0,0,0,all

0.3125,-0.007812,0.015625,0,0,0,0,0,all

0.359375,-0.015625,0.015625,0,0,0,0,0,all

0.398438,-0.03125,0.007812,0,0,0,0,0,all

0.421875,-0.03125,0,0,0,0,0,0,all

0.429688,-0.015625,0,0,0,0,0,0,all

0.429688,-0.015625,-0.007812,0,0,0,0,0,all

0.414062,-0.023438,-0.023438,0,0,0,0,0,all

0.375,-0.007812,-0.03125,0,0,0,0,0,all

0.351562,0.023438,-0.039062,0,0,0,0,0,all

0.296875,0.085938,-0.046875,0,0,0,0,0,all

0.25,0.148438,-0.046875,0.083333,0,0,0,0,all

0.164062,0.1875,-0.054688,0,0,0,0,0,all

0.078125,0.273438,-0.054688,0.083333,0,0,0,0,all

0,0.34375,-0.046875,0.083333,0,0,0,0,all

-0.078125,0.460938,-0.039062,0.166667,0,0,0,0,all

-0.164062,0.453125,-0.03125,0.083333,0,0,0,0,all

-0.21875,0.429688,-0.023438,0.083333,0,0,0,0,all

-0.265625,0.445312,-0.007812,0.166667,0,0,0,0,all

-0.296875,0.40625,0,0.083333,0,0,0,0,all

-0.296875,0.359375,0.007812,0.083333,0,0,0,0,all

-0.320312,0.359375,0.015625,0.166667,0,0,0,0,all

-0.328125,0.320312,0.03125,0.083333,0,0,0,0,all

-0.335938,0.296875,0.039062,0.166667,0,0,0,0,all

-0.320312,0.265625,0.046875,0.166667,0,0,0,0,all

-0.296875,0.265625,0.054688,0.166667,0,0,0,0,all

-0.335938,0.179688,0.0625,0.25,0,0,0,0,all

-0.296875,0.179688,0.070312,0.166667,0,0,0,0,all

-0.265625,0.140625,0.070312,0.083333,0,0,0,0,all

-0.242188,0.09375,0.078125,0,0,0,0,0,all

-0.1875,0.09375,0.085938,0.083333,0,0,0,0,all

-0.15625,0.054688,0.085938,0.083333,0,0,0,0,all

-0.117188,0.023438,0.085938,0.166667,0,0,0,0,all

-0.070312,0,0.085938,0.083333,0,0,0,0,all

-0.03125,-0.015625,0.085938,0.083333,0,0,0,0,all

-0.015625,-0.054688,0.085938,0.083333,0,0,0,0,all

0.03125,-0.0625,0.078125,0.083333,0,0,0,0,all

0.070312,-0.109375,0.078125,0.083333,0,0,0,0,all

0.117188,-0.132812,0.070312,0,0,0,0,0,all

0.164062,-0.179688,0.0625,0,0,0,0,0,all

0.195312,-0.226562,0.054688,0,0,0,0,0,all

0.351562,-0.234375,0.046875,0,0,0,0,0,all

0.28125,-0.234375,0.039062,0,0,0,0,0,all

0.304688,-0.265625,0.039062,0,0,0,0,0,all

0.304688,-0.265625,0.03125,0,0,0,0,0,all

0.320312,-0.234375,0.023438,0.083333,0,0,0,0,all

0.328125,-0.226562,0.015625,0.083333,0,0,0,0,all

0.296875,-0.226562,0.007812,0.083333,0,0.5,0.5,0,all

0.242188,-0.203125,0.007812,0.083333,0,0.75,0.75,0,all

0.171875,-0.203125,0.007812,0.083333,0,0.75,0.5,0,all

0.109375,-0.195312,0.007812,0.083333,0,0.5,0.75,0.25,all

0.117188,-0.164062,0.007812,0.083333,0,0.5,0.75,0.25,all

0.101562,-0.15625,0,0.083333,0,0.5,0.75,0.25,all

0.0625,-0.15625,0,0.083333,0,0.5,0.75,0.25,all

0.039062,-0.15625,0.007812,0.083333,0,0.5,0.75,0.25,all

0.039062,-0.140625,0.007812,0.083333,0,0.5,0.75,0.25,all

0.046875,-0.148438,0.007812,0.083333,0,0.5,0.75,0.25,all

0.03125,-0.132812,0.007812,0.083333,0,0.5,0.75,0.25,all

0.046875,-0.148438,0.007812,0.083333,0,0.5,0.75,0.25,all

0.03125,-0.125,0.007812,0.083333,0,0.5,0.75,0.5,all

0.03125,-0.117188,0.007812,0.083333,0,0.75,0.75,0.5,all

0.007812,0,0,0,0.75,0,0,0,all

0.007812,0.015625,0,0,0.75,0,0,0,all

0,0,0.007812,0,0.75,0,0,0,all

0.007812,0,0.007812,0,0.75,0.25,0.25,0,all

0.03125,0.007812,0.007812,0,0.75,0.5,0.25,0,all

0.039062,0.007812,0.015625,0,0.75,0.5,0.5,0.25,all

0.046875,0.007812,0.015625,0,0.75,0.75,0.5,0.25,all

0.0625,0,0.023438,0,0.75,0.75,0.5,0,all

0.0625,0,0.03125,0,0.75,0,0,0,all

0.09375,-0.007812,0.039062,0,0.75,0,0,0,all

0.085938,-0.023438,0.046875,0,0.75,0,0,0,all

0.125,-0.0625,0.054688,0.083333,0.75,0,0,0,all

0.15625,-0.070312,0.054688,0,0.75,0,0,0,all

0.179688,-0.078125,0.054688,0,0.75,0,0,0,all

0.203125,-0.117188,0.054688,0,0.75,0,0,0,all

0.25,-0.140625,0.046875,0,0.75,0,0,0,all

0.28125,-0.179688,0.039062,0.083333,0.75,0,0,0,all

0.296875,-0.1875,0.03125,0,0.75,0,0,0,all

0.320312,-0.179688,0.023438,0,0.75,0,0,0,all

0.367188,-0.179688,0.007812,0,0.75,0,0,0,all

0.398438,-0.148438,0,0,0.75,0,0,0,all

0.398438,-0.117188,-0.015625,0,0.75,0,0,0,all

0.40625,-0.070312,-0.023438,0,0.75,0,0,0,all

0.375,-0.015625,-0.039062,0,0.75,0,0,0,all

0.328125,0.015625,-0.046875,0,0.75,0,0,0,all

0.304688,0.046875,-0.054688,0,0.75,0,0,0,all

0.226562,0.101562,-0.0625,0,0.75,0,0,0,all

0.1875,0.148438,-0.070312,0,0.75,0,0,0,all

0.117188,0.1875,-0.070312,0,0.75,0,0,0,all

0.023438,0.28125,-0.070312,0.083333,0.75,0,0,0,all

-0.03125,0.335938,-0.0625,0.083333,0.75,0,0,0,all

-0.101562,0.351562,-0.054688,0.083333,0.75,0,0,0,all

-0.1875,0.515625,-0.046875,0.166667,0.75,0,0,0,all

-0.242188,0.484375,-0.039062,0.166667,0.75,0,0,0,all

-0.328125,0.445312,-0.023438,0.166667,0.75,0,0,0,all

-0.34375,0.421875,-0.007812,0.166667,0.75,0,0,0,all

-0.382812,0.445312,0,0.166667,0.75,0,0,0,all

-0.367188,0.476562,0.015625,0.166667,0.75,0,0,0,all

-0.375,0.4375,0.03125,0.166667,0.75,0,0,0,all

-0.367188,0.421875,0.046875,0.166667,0.75,0,0,0,all

-0.359375,0.335938,0.054688,0.166667,0.75,0,0,0,all

-0.351562,0.304688,0.0625,0.166667,0.75,0,0,0,all

-0.328125,0.265625,0.070312,0.166667,0.75,0,0,0,all

-0.3125,0.226562,0.070312,0.083333,0.75,0,0,0,all

-0.289062,0.1875,0.070312,0.166667,0.75,0,0,0,all

-0.226562,0.171875,0.070312,0.083333,0.75,0,0,0,all

-0.195312,0.171875,0.0625,0.083333,0.75,0,0,0,all

-0.148438,0.125,0.0625,0.083333,0.75,0,0,0,all

-0.09375,0.085938,0.054688,0.083333,0.75,0,0,0,all

-0.046875,0.054688,0.046875,0,0.75,0,0,0,all

0,0.039062,0.039062,0,0.75,0,0,0,all

0.054688,0.007812,0.03125,0,0.75,0,0,0,all

0.101562,0,0.023438,0,0.75,0,0,0,all

0.109375,-0.039062,0.023438,0,0.75,0.25,0.25,0,all

0.140625,-0.070312,0.015625,0.083333,0.75,0.25,0.5,0,all

0.140625,-0.109375,0.015625,0.083333,0.75,0.25,0.5,0,all

0.125,-0.132812,0.015625,0.083333,0.75,0,0.25,0,all

0.148438,-0.117188,0.015625,0,0.75,0,0.5,0,all

0.140625,-0.125,0.007812,0,0.75,0,0.5,0,all

0.125,-0.125,0.007812,0,0.75,0,0.25,0,all

0.109375,-0.117188,0.007812,0,0.75,0,0.25,0,all

0,0,0,0,0.75,0,0.25,0.25,all

0.007812,0,0,0,0.75,0,0.25,0,all

0,0,0,0,0.75,0,0.25,0,all

0,0.007812,0,0,0.75,0,0.25,0,all

0.023438,0.03125,0,0,0.75,0,0.5,0,all

0.015625,0.046875,0.007812,0,0.75,0.25,0.75,0.75,all

0.03125,0.070312,0.007812,0.083333,0.75,0.5,0.75,0.75,all

0.023438,0.054688,0.015625,0,0.75,0.75,0.75,0.75,all

0.007812,0.023438,0.015625,0,0.75,0,0.75,0.5,all

0.039062,0.03125,0.023438,0,0.75,0,0,0,all

0.039062,0.007812,0.03125,0,0.75,0,0,0,all

0.046875,-0.023438,0.039062,0,0.75,0,0,0,all

0.0625,-0.054688,0.039062,0.083333,0.75,0,0,0,all

0.101562,-0.085938,0.039062,0.083333,0.75,0,0,0,all

0.117188,-0.117188,0.039062,0.083333,0.75,0,0,0,all

0.171875,-0.15625,0.03125,0.083333,0.75,0,0,0,all

0.234375,-0.179688,0.023438,0.083333,0.75,0,0,0,all

0.335938,-0.21875,0.015625,0,0.75,0,0,0,all

0.375,-0.226562,0.007812,0,0.75,0,0,0,all

0.40625,-0.25,0,0,0.75,0,0,0,all

0.46875,-0.25,-0.007812,0.916667,0.75,0,0,0,all

0.5,-0.234375,-0.023438,0,0.75,0,0,0,all

0.476562,-0.15625,-0.03125,0,0.75,0,0,0,all

0.445312,-0.109375,-0.046875,0,0.75,0,0,0,all

0.40625,-0.023438,-0.0625,0.916667,0.75,0,0,0,all

0.328125,0.039062,-0.070312,0.916667,0.75,0,0,0,all

0.257812,0.109375,-0.078125,0.916667,0.75,0,0,0,all

0.179688,0.195312,-0.078125,0.916667,0.75,0,0,0,all

0.101562,0.257812,-0.078125,0,0.75,0,0,0,all

0.023438,0.351562,-0.070312,0.083333,0.75,0,0,0,all

-0.0625,0.40625,-0.0625,0.083333,0.75,0,0,0,all

-0.125,0.453125,-0.054688,0.083333,0.75,0,0,0,all

-0.179688,0.5,-0.039062,0.166667,0.75,0,0,0,all

-0.179688,0.445312,-0.023438,0.083333,0.75,0,0,0,all

-0.25,0.414062,-0.015625,0.083333,0.75,0,0,0,all

-0.273438,0.367188,0,0.166667,0.75,0,0,0,all

-0.289062,0.335938,0,0.083333,0.75,0,0,0,all

