@relation 	/home/yyang/Data/syncon
@attribute	Attribute-0	real
@attribute	Attribute-1	real
@attribute	Attribute-2	real
@attribute	Attribute-3	real
@attribute	Attribute-4	real
@attribute	Attribute-5	real
@attribute	Attribute-6	real
@attribute	Attribute-7	real
@attribute	Attribute-8	real
@attribute	Attribute-9	real
@attribute	Attribute-10	real
@attribute	Attribute-11	real
@attribute	Attribute-12	real
@attribute	Attribute-13	real
@attribute	Attribute-14	real
@attribute	Attribute-15	real
@attribute	Attribute-16	real
@attribute	Attribute-17	real
@attribute	Attribute-18	real
@attribute	Attribute-19	real
@attribute	Attribute-20	real
@attribute	Attribute-21	real
@attribute	Attribute-22	real
@attribute	Attribute-23	real
@attribute	Attribute-24	real
@attribute	Attribute-25	real
@attribute	Attribute-26	real
@attribute	Attribute-27	real
@attribute	Attribute-28	real
@attribute	Attribute-29	real
@attribute	Attribute-30	real
@attribute	Attribute-31	real
@attribute	Attribute-32	real
@attribute	Attribute-33	real
@attribute	Attribute-34	real
@attribute	Attribute-35	real
@attribute	Attribute-36	real
@attribute	Attribute-37	real
@attribute	Attribute-38	real
@attribute	Attribute-39	real
@attribute	Attribute-40	real
@attribute	Attribute-41	real
@attribute	Attribute-42	real
@attribute	Attribute-43	real
@attribute	Attribute-44	real
@attribute	Attribute-45	real
@attribute	Attribute-46	real
@attribute	Attribute-47	real
@attribute	Attribute-48	real
@attribute	Attribute-49	real
@attribute	Attribute-50	real
@attribute	Attribute-51	real
@attribute	Attribute-52	real
@attribute	Attribute-53	real
@attribute	Attribute-54	real
@attribute	Attribute-55	real
@attribute	Attribute-56	real
@attribute	Attribute-57	real
@attribute	Attribute-58	real
@attribute	Attribute-59	real
@attribute	class { normal, cyclic, increasing, decreasing, upward, downward  }

@data
25.5915,29.9510,34.1883,25.6580,26.8874,23.5727,34.0696,32.1339,24.2264,32.8350,28.7364,22.76420,27.0752,31.6947,23.0682,28.1773,30.3470,21.6923,23.5198,25.8688,20.7379,26.48410,25.94450,26.35570,26.60970,27.92310,22.34350,18.34100,25.28870,17.04340,23.89780,21.44950,21.01160,26.45260,19.44230,19.78040,23.15240,16.66020,23.17570,24.84390,21.37020,24.33540,22.46540,17.05980,12.20250,11.83150,15.63870,14.37790,17.318500,18.498600,10.786200,17.208700,15.5848000,17.0231000,19.0416000,18.055800,17.9580000,15.1527000,9.6248700,17.5622000,decreasing

27.6792,33.5059,23.5936,29.5401,31.2456,31.7891,29.9296,27.1186,32.8661,28.0952,20.9018,28.26360,25.3960,27.6674,23.3225,23.4474,23.2294,23.8780,25.6356,27.3443,24.2763,23.54040,23.81120,20.86360,16.90690,21.57610,14.61810,14.94800,18.68670,24.68200,22.39140,13.90030,19.44090,13.07090,10.75050,10.97640,20.03950,12.13040,18.08640,10.61130,15.36430,18.67560,19.31870,17.47720,16.59930,13.80590,9.15697,10.81030,9.423730,11.602200,13.942900,12.673500,15.4575000,14.6864000,9.8817700,3.857240,9.1394100,6.3739600,8.2564000,12.6818000,decreasing

30.6959,32.6666,34.2234,33.1828,34.8351,33.3910,33.1745,32.8038,24.1163,25.1895,22.7392,25.05290,32.6791,31.1964,32.1598,29.3805,23.5885,31.7861,24.2653,30.2981,21.1997,26.23850,30.85870,29.98370,21.02930,27.86890,18.41500,19.49920,23.45800,24.58850,25.95760,23.92120,26.18860,27.10130,27.98350,21.71270,20.95790,20.11010,16.17080,26.00140,21.95040,22.97110,17.46370,19.79130,14.98940,14.99980,24.84990,20.74090,23.414400,16.101400,15.681100,15.672500,23.2877000,17.7656000,21.8166000,16.370500,12.1389000,18.9965000,17.3203000,12.9403000,decreasing

32.7024,35.2191,30.1425,24.2753,28.1559,26.2811,26.8872,29.7385,28.5879,32.1145,28.9522,31.65370,23.8600,24.5025,26.1398,26.2832,25.8974,31.7192,24.2590,31.1534,27.6731,28.43450,27.95220,23.76350,20.12530,24.84830,27.49510,24.80840,20.75370,24.51760,18.52260,22.45530,25.53280,19.71550,17.45180,17.82180,18.37540,18.68410,17.33080,20.56100,21.98860,20.92240,15.34200,21.99660,23.53250,19.10550,20.58970,15.38600,23.640200,15.968800,16.973700,18.553700,18.1522000,14.4306000,18.4038000,12.034200,16.7271000,17.4144000,10.6611000,12.7071000,decreasing

34.7265,28.3248,30.3314,33.8817,30.8269,23.0724,25.8050,22.7909,23.5405,30.8883,20.3569,23.33400,28.8277,21.3817,22.6005,22.6943,28.0091,23.4292,21.3795,26.4769,21.6918,25.06180,16.85900,27.09240,23.83700,16.83390,18.27340,24.05760,20.41010,21.11490,23.73980,13.86460,19.33450,15.92600,15.60370,17.47030,11.63380,16.92220,10.80770,14.93570,18.61200,9.54987,19.24600,11.69530,8.85937,19.04280,9.75958,9.71633,16.362700,10.287900,13.497800,11.772700,14.8751000,13.5205000,7.0464600,12.578000,12.1987000,11.4526000,5.8713100,8.7489300,decreasing

30.3433,33.0853,28.1304,31.2943,28.7193,30.3064,26.4410,29.9858,25.7568,26.6010,27.6986,27.23330,29.3760,31.3729,30.5352,24.8205,23.1368,24.9236,30.3621,29.0235,28.7367,19.13530,19.31820,22.18390,24.32620,21.25550,24.22220,24.83880,24.35070,18.48100,21.96150,20.15210,18.97190,22.82510,22.98840,23.79880,18.60960,17.20500,17.96840,22.91990,21.98710,22.73110,18.07950,19.16830,20.86260,19.83320,16.37250,19.78980,16.252700,15.408800,16.461600,19.236600,14.9375000,12.6949000,16.1155000,19.812600,17.1546000,19.6120000,19.8272000,13.5220000,decreasing

35.8083,31.0808,24.7077,33.2497,27.5799,32.1966,33.5506,25.8530,30.3115,29.2194,30.3600,25.58920,31.2374,30.4145,26.2812,29.5807,25.5277,24.4731,30.3560,19.1684,25.7127,25.93890,29.06730,22.78420,24.97360,18.37440,19.95790,16.59390,25.98220,25.77960,21.49230,16.74900,24.35710,19.33140,23.43480,25.19860,22.31850,22.31680,16.49640,14.44290,21.78040,24.06200,17.40210,22.30310,12.29720,17.60430,11.53790,12.62970,11.392200,12.563700,18.107300,18.250900,16.2639000,13.0736000,19.4776000,17.523300,8.6292700,16.7864000,7.7730100,12.6472000,decreasing

29.8674,27.6615,30.6146,27.4425,26.8339,29.2380,28.4998,25.8220,32.0613,23.0530,23.0456,28.72890,19.4951,24.5965,29.4584,28.1297,26.8267,18.4048,23.9112,23.3849,25.6631,18.14530,17.48710,23.52970,24.48510,17.95770,23.16770,21.47110,15.20070,15.92120,23.03040,15.68190,17.86280,19.77920,12.74650,16.59340,14.86050,11.23000,13.94920,17.00920,17.11930,7.53735,11.23260,8.13393,5.48363,16.28090,5.17979,8.50708,13.885300,9.961120,5.812930,6.939850,13.2383000,5.0753300,1.4368400,3.341160,7.0657900,11.3905000,4.0287400,0.3983270,decreasing

33.9818,27.2921,23.2850,31.6800,27.7519,28.2810,22.6567,32.0964,23.9497,29.7642,26.1655,24.67490,25.8071,20.0795,20.5547,19.4376,26.3171,17.2431,26.9638,22.2086,22.8913,14.45660,19.23710,16.46500,19.15740,12.31130,15.32550,15.53110,20.29650,10.21740,14.25320,12.51360,10.25890,16.09440,10.66950,10.35840,13.51690,7.01341,12.14570,7.55469,13.10340,8.12204,14.47750,13.57270,8.08824,5.95543,4.55301,5.66201,6.303910,7.854680,6.206590,9.389280,6.8521600,-0.3049550,9.9959200,-2.050360,8.8571600,5.3531500,6.8833500,-2.8050000,decreasing

29.3423,32.1281,24.4618,23.8141,31.1505,23.2352,24.2775,32.6208,24.8630,23.8676,31.1555,23.50830,20.7931,20.9280,24.8368,25.3198,22.1926,18.0894,20.2099,17.9549,21.6848,17.90800,26.20250,15.08320,19.34710,23.23720,18.98410,19.69370,13.17530,13.18600,15.59400,15.29410,14.95520,11.32280,15.22790,17.20550,18.21250,8.84884,14.62750,9.84824,7.36410,16.86860,9.20517,11.05790,6.93668,10.47900,5.84770,5.09316,7.285200,2.710470,7.164580,9.441800,6.3403600,11.0354000,5.1625200,5.056860,3.8098800,10.0843000,4.2735100,7.1577500,decreasing

32.9877,30.0992,32.9225,30.8276,30.0797,31.8821,22.9249,29.6492,20.6227,20.4590,26.6401,29.32380,25.9007,24.6276,22.6646,25.4427,18.3238,26.9977,20.7065,26.0177,24.8857,16.11360,21.03740,18.20950,17.90330,14.91170,20.87140,22.88490,23.59850,21.20840,19.92580,19.27410,18.71340,18.53030,19.51850,9.35252,9.62068,17.04960,15.57720,16.24890,8.51570,18.21080,16.02000,9.53904,12.36270,7.20407,10.68690,8.99224,12.035800,11.270300,8.509240,10.664900,4.9672200,3.1022000,9.9314700,10.972300,2.6430800,0.1842620,5.2090200,1.2684700,decreasing

33.0644,25.0789,30.1502,28.2259,32.5720,33.4217,25.1607,23.9926,22.6195,29.4509,29.1564,21.39700,27.6368,25.0776,21.5435,18.7467,20.5120,23.7354,27.1869,22.4663,21.6936,19.38270,24.63940,17.06510,22.33730,17.99640,15.52940,17.19470,22.16030,15.75260,19.32640,18.67240,21.44850,18.49860,16.42570,20.31640,17.21960,12.64730,12.90510,17.69550,11.44570,8.19951,9.22698,8.27660,9.14470,15.88980,10.13950,5.34174,14.239800,6.962990,14.485100,3.885660,13.0320000,6.3742800,13.8674000,4.167270,13.3514000,6.9265300,11.0845000,12.0639000,decreasing

35.8439,27.3117,25.8032,33.2674,23.8216,23.4497,23.3620,27.7327,28.1030,20.6467,23.1340,26.83490,22.6226,29.0432,24.3884,21.9138,23.8000,22.0418,20.8804,19.0675,21.1747,25.57820,17.32650,15.29140,20.40470,14.69340,22.30930,21.27240,18.50840,13.37950,20.99250,12.38090,14.00710,17.52250,21.28080,20.32680,16.24600,16.57950,8.34548,18.39230,12.15040,10.57850,9.44276,17.27010,11.12960,9.27780,7.68784,12.39090,6.051340,6.345940,15.006500,7.231870,7.0997700,11.6615000,6.8238200,6.193400,10.5061000,2.2221200,4.6521100,8.9986200,decreasing

32.7365,34.6519,33.9412,28.3763,31.9747,22.7053,24.9317,23.7198,30.3256,25.7845,27.3811,27.53570,19.4807,18.6926,20.5734,23.8835,22.8247,22.6344,21.7956,25.0422,21.6707,21.17160,15.07930,16.05790,14.82180,17.68900,20.97000,17.67230,11.78720,15.13550,14.40910,15.31310,18.68670,17.69590,17.49160,13.23180,9.70352,15.65540,14.00720,9.60566,15.31950,4.98005,12.54030,7.28974,7.32567,2.87491,1.29287,12.46910,0.641311,2.544550,1.080020,3.530050,3.8013700,8.9188800,7.7892600,2.897100,-2.5161400,2.2943800,6.6914100,5.5276300,decreasing

26.2437,25.1013,24.1829,28.1930,28.7497,29.5727,24.2730,27.7660,26.0170,23.4226,28.8248,30.35540,30.0785,30.9580,30.3753,24.4216,26.9319,29.4661,20.4766,30.4257,23.9935,24.95570,22.68370,27.43740,25.09090,20.37760,26.95090,19.09170,20.61970,22.60120,24.35550,27.17760,26.32160,23.84400,22.20110,23.77460,17.64540,19.59720,21.82110,23.40860,21.78190,22.81820,19.62490,21.25130,21.80220,16.09960,25.74980,22.90240,19.218500,18.174900,16.457400,20.239100,17.7024000,13.9483000,19.2025000,14.476800,21.5785000,20.6726000,17.8850000,13.1226000,decreasing

27.7578,33.8585,29.8791,25.1740,32.2736,32.3538,25.1131,26.7547,22.7785,27.2110,24.2513,24.49310,28.6476,26.5064,21.3078,23.7320,29.5826,25.7328,27.4600,28.0561,17.7958,21.30320,20.00780,19.43610,22.98730,27.36760,25.79050,16.32520,23.78500,24.12190,25.07200,20.57220,24.28680,24.49660,17.70390,18.97090,14.80750,18.94000,21.81910,18.77640,23.27280,21.28330,21.96830,18.27930,12.46450,11.50440,9.97505,12.09700,10.054200,10.405800,15.096100,16.508900,10.0287000,9.8264700,14.0621000,9.928440,8.3866100,17.4754000,14.6836000,14.5034000,decreasing

31.3393,30.1347,28.3742,33.1679,27.4447,26.6155,28.5819,24.8373,21.2914,22.4783,21.6108,26.41180,28.2141,19.5782,20.7727,19.5351,20.4902,18.5468,25.0958,22.4073,24.0209,19.05820,26.04490,22.98780,25.41320,23.31490,16.62010,25.40790,20.76370,23.57400,24.26060,12.92750,13.97800,20.72420,14.51120,21.84270,19.15640,18.62540,11.77670,9.35630,19.29290,17.16220,19.39450,10.63370,8.00290,8.89006,13.14760,15.36850,6.364570,14.247600,11.609100,10.950300,13.1308000,3.7964100,4.0861100,7.608070,9.0207200,7.1834800,4.2754300,11.3065000,decreasing

28.0273,33.8121,23.8061,32.9759,32.0046,30.9103,27.6523,32.2092,28.1745,21.0762,26.4159,29.94410,25.2999,23.8780,22.3611,22.9908,28.1635,21.2844,26.4871,17.3955,15.8120,18.41670,22.16490,24.71780,14.39570,25.07920,22.05660,19.12910,22.81640,21.61220,15.62950,18.15450,12.66310,14.73270,19.72910,10.67720,13.34500,18.28960,17.49240,15.35300,10.54500,16.46010,10.09440,17.12220,17.86330,9.03934,14.74740,4.80088,13.672200,3.828480,4.812630,13.870100,6.7904600,7.6328600,10.5016000,12.384700,7.2296500,1.2116500,3.0073500,3.4090900,decreasing

35.0122,34.2871,26.4959,28.2444,27.2509,32.2709,28.2636,29.2112,30.8400,27.9931,21.5470,29.61830,28.7845,29.9032,18.3470,19.7929,25.2672,21.7475,24.3986,21.3586,25.4363,24.70240,16.71960,23.73910,16.81830,22.28190,19.97930,21.27680,21.91520,20.63920,17.34510,17.46900,20.81600,17.51590,15.05720,13.24950,17.94270,8.06650,8.41074,14.27910,15.65810,17.40440,11.96750,14.01010,12.43670,11.33520,9.98182,11.55510,4.908260,12.055200,1.888550,9.083630,3.1833000,5.5476200,10.8725000,-0.341912,2.6771500,3.5531200,1.7403100,-1.4796800,decreasing

30.6243,24.6374,23.7674,29.8764,30.6232,29.8039,23.4898,25.0640,25.9614,28.4838,26.2418,29.24010,21.7043,23.9336,21.0399,24.8534,23.4604,26.1510,23.7717,25.1417,19.3954,17.08330,26.64930,16.69420,21.68580,14.28440,13.30460,17.94980,12.86050,22.81830,20.35010,22.36970,21.51770,20.18460,15.64390,10.16750,16.44720,16.75600,19.30950,13.92790,12.09940,11.60540,9.12550,12.87180,14.26970,6.55363,12.25900,14.12920,6.416790,6.601800,9.197590,11.541100,2.5592100,13.1549000,3.7235100,11.888200,6.1899700,10.4037000,5.1043200,-0.4301220,decreasing

25.2456,25.4004,31.3194,30.0714,33.6054,31.9876,32.8357,21.4671,24.0974,31.6531,31.0011,26.44960,25.2765,19.7728,19.1767,24.1868,23.3321,20.0189,21.7469,22.3331,23.6274,21.57040,25.28170,24.37890,23.80520,13.17360,16.23710,14.32370,19.15760,16.66520,20.27360,20.71410,10.56220,16.54250,8.20463,15.25210,15.34890,13.08700,8.87630,8.84417,15.30780,11.39420,5.19715,4.02664,10.65990,5.35379,13.78830,10.21650,5.899310,9.596660,8.695330,9.344760,0.0781684,5.9167800,5.4116800,6.125740,-0.0451929,1.5869200,1.7486900,2.3852700,decreasing

34.7070,24.5857,34.9487,35.0574,31.9320,34.3876,25.9070,28.4214,28.4438,25.2394,26.0558,24.76200,33.0583,23.7908,30.7995,22.3825,31.1286,30.9075,28.3799,29.8885,22.6976,23.03650,21.35320,21.31060,26.26410,20.62250,27.40610,25.40440,28.99000,28.41270,19.28210,24.60170,26.61440,19.50140,22.28640,18.97630,25.59870,20.64350,16.27760,26.95890,18.41120,25.46360,17.05100,17.17330,21.06550,21.71910,20.11880,24.45490,15.361500,15.673200,13.323400,23.258500,17.3059000,14.8466000,18.0584000,16.085700,17.8950000,20.6620000,16.5700000,18.4333000,decreasing

29.3563,26.7933,25.5746,34.6341,25.8835,32.0768,22.9042,24.8517,22.3445,30.1753,29.7220,29.20220,21.9685,23.8650,30.3951,26.2446,23.3496,28.0351,26.4431,23.2727,23.2027,26.84020,16.17190,22.64540,16.59490,22.62520,23.88020,19.91330,22.12160,22.07990,16.55450,14.56660,21.08230,15.64620,21.30050,20.24310,18.61200,12.22660,16.70620,19.11570,19.56940,16.75740,19.67040,15.76920,18.83160,12.69740,13.10190,14.95060,15.397400,17.486700,15.685600,6.298210,5.5492600,8.2999200,11.3197000,9.075850,12.6079000,14.7806000,3.3238900,7.3124500,decreasing

29.8248,29.4065,30.9050,25.5251,33.8473,28.7473,32.4017,21.9076,24.1203,21.5152,28.9913,21.52750,30.4824,22.8566,28.2620,29.0543,22.8082,21.0832,16.4936,21.4220,16.2944,18.29710,18.78470,15.63380,13.94490,17.92430,17.62490,19.73820,22.78340,19.69830,17.57900,14.75720,13.30870,16.45420,20.31290,13.06860,10.58170,17.17280,17.12610,16.12390,5.97417,6.40702,15.91750,13.27820,10.32350,8.92536,5.18586,13.07070,9.721180,13.272100,4.355900,8.067650,12.3258000,7.3164800,6.7692100,9.012820,7.5820300,-0.1829310,0.7276690,1.2552600,decreasing

31.9397,35.0340,35.2023,30.2105,31.8701,23.5388,28.7568,26.2606,33.2100,26.2392,25.6048,28.59080,23.2601,28.5012,29.2993,21.2353,23.7193,25.7755,22.2607,24.2706,18.1940,25.97740,26.31910,21.98970,18.77080,19.74110,18.97820,23.08570,25.34570,19.69880,15.62680,20.08280,22.48900,23.26070,20.25550,18.35830,20.23490,12.08200,22.54650,22.31640,18.84080,11.15470,20.64490,16.70260,12.20910,19.88150,18.86010,11.10970,18.311000,18.573400,15.703700,17.201800,10.6456000,7.1141700,15.7355000,14.677700,15.8328000,14.5117000,8.4365600,16.1560000,decreasing

32.3704,28.0604,30.5322,24.6215,25.6656,31.3995,33.4776,30.8150,30.8628,28.6658,29.2909,28.04130,28.0832,27.0220,27.5586,20.6586,19.2049,18.0901,19.5322,22.2534,19.5037,22.58180,26.22950,27.14540,24.31090,17.35290,17.96140,18.67320,21.75970,25.01410,20.01450,20.65350,20.40570,14.52110,15.30260,11.89450,18.40100,13.21040,18.88690,10.98000,15.36950,18.52580,19.40390,18.84540,17.72620,13.65050,17.91000,18.06020,18.260100,12.207300,15.610000,17.167100,9.0222000,15.0887000,12.5120000,14.102900,8.3354200,9.1415300,12.8766000,11.4405000,decreasing

33.5562,25.8012,28.2825,24.6181,32.5647,30.1260,33.7498,33.9503,25.2542,25.3717,26.0970,23.59810,24.3725,30.2224,25.1639,25.2359,28.3239,27.8976,19.6524,23.0349,23.1902,21.75290,24.43700,23.89350,20.22060,20.58780,23.86780,24.47270,17.85130,21.71740,18.03570,18.30010,24.01300,17.76220,21.96390,23.76920,15.75320,23.01350,18.09860,23.60400,20.06290,24.98840,12.89300,13.21140,12.44280,13.47690,17.35880,12.39250,21.653100,16.752600,18.151700,21.234900,16.8587000,20.4865000,11.7533000,15.327500,13.7422000,11.9032000,11.8889000,9.2471200,decreasing

28.8965,34.7054,34.8814,23.6623,34.3288,31.0240,26.6568,22.7226,23.7058,21.4891,23.9464,22.20040,30.5163,31.8234,22.2571,28.1295,28.9104,24.4463,28.4826,18.4970,22.7429,23.91930,22.99930,28.37190,20.33100,19.70690,24.25810,23.81540,17.12520,25.67390,20.09750,19.20600,18.26870,19.93170,17.33600,20.20160,18.68700,24.12680,22.01870,18.33390,20.80360,21.71150,21.37170,16.55950,19.56460,22.42500,20.49810,10.92670,10.801200,20.659400,12.348300,15.984400,12.7761000,10.5385000,18.2235000,10.964100,12.5492000,9.9501900,17.1802000,14.6811000,decreasing

33.7603,28.0251,27.9612,23.7675,28.7756,29.6775,26.8554,28.2685,22.4859,31.5602,22.9522,26.79770,30.9502,29.1207,25.3802,23.6087,24.7045,22.4857,27.8181,25.4036,26.4462,25.72930,24.31330,19.44660,27.78240,29.34750,21.08100,23.90310,26.23490,23.10910,23.60270,19.74800,20.43390,24.00730,20.45890,24.84050,24.04580,23.95070,15.41100,23.25000,20.59210,18.51510,20.86860,22.45420,15.96540,19.35890,16.12850,23.69900,14.541300,19.095200,24.179700,21.712700,15.5258000,15.7883000,21.6701000,11.586600,11.8634000,17.7309000,16.3222000,10.7228000,decreasing

29.4808,32.4439,27.3896,25.4192,22.9776,25.6202,32.2924,22.5431,22.8124,26.8368,25.5443,25.10780,23.0401,23.7360,20.4873,22.1645,23.4208,26.0410,27.1112,28.7098,18.5497,21.46880,17.35930,16.79060,25.54450,20.50150,20.94260,20.64230,22.83510,18.92650,22.63110,19.14410,15.50320,13.89010,23.89540,23.14420,15.47860,22.69930,12.06730,19.06510,19.68950,11.49610,19.39620,15.85300,15.12270,19.96020,15.17020,15.14240,9.666170,16.137800,17.841400,7.297510,9.3892800,8.2190400,13.8890000,5.738280,13.3332000,7.5249800,10.2047000,5.6141500,decreasing

29.9618,32.7794,33.1450,32.6069,23.0114,29.1034,30.6008,26.7963,23.8893,27.4259,31.7226,23.50080,29.7056,31.0183,24.8427,21.1593,28.4852,23.4946,29.5371,19.7109,18.8901,19.45220,24.41720,22.12940,25.16610,21.12990,24.51040,20.37580,26.47480,27.35900,25.83310,18.79230,26.60180,18.46850,22.09060,21.60400,14.73320,15.29640,15.66530,13.49130,19.22930,15.63450,23.27000,16.33240,17.12140,14.55300,22.49430,10.40460,21.585600,20.238200,20.115800,19.756100,13.8603000,19.0854000,19.9365000,17.659600,17.7954000,18.2822000,10.8602000,12.0300000,decreasing

29.1844,35.6161,32.8430,24.9336,24.8519,28.6605,33.0868,28.4317,31.9263,22.1199,24.8155,30.02170,22.1718,27.3120,31.8054,31.8728,27.2996,20.9543,22.6605,28.7867,30.1492,26.44960,29.46100,20.77170,24.73160,25.50660,29.34130,26.86380,24.40360,25.36920,21.06810,19.34600,20.05460,23.31930,24.74250,16.39430,16.52740,25.25450,15.53150,23.67660,16.79980,16.44380,24.94470,14.80190,21.97900,17.19100,23.47390,14.16440,24.927700,13.213200,22.668600,14.830500,17.4526000,13.7982000,22.4989000,11.605900,12.9306000,15.5053000,13.4557000,14.2946000,decreasing

30.1105,33.9296,33.9495,31.1439,26.5827,24.1646,29.8829,24.1110,24.7000,22.4949,27.4913,27.80020,23.5011,28.8974,29.5533,19.7350,18.5279,25.7269,19.6087,22.8388,26.4012,25.83200,17.66030,24.06500,23.58540,17.09850,13.40650,19.77630,22.33770,12.86710,15.03260,15.27020,19.48590,14.57400,12.38500,16.43100,16.96100,11.82720,8.32361,9.37277,18.18860,6.76408,13.34250,14.18380,6.74062,7.40530,12.85490,4.07575,3.880410,12.951800,6.797260,4.675120,6.8373200,7.9393600,10.6168000,8.330110,0.7099570,0.2241410,8.9977700,6.1393400,decreasing

26.4975,31.3143,28.5503,31.1094,34.2562,32.8993,32.8097,30.7952,25.1867,21.5465,28.8747,29.50750,29.9048,25.3447,23.9074,26.2808,19.8222,25.9742,30.1459,22.3175,28.0010,24.82050,24.49700,17.35830,17.14940,25.34830,26.98390,22.52920,23.08700,19.35540,23.15940,23.85460,25.04300,22.60210,15.14970,17.14820,22.98590,18.80730,22.70720,12.37260,14.01110,13.94140,18.10420,19.88380,11.05620,11.66620,13.34590,12.90710,12.566700,15.593000,18.802500,11.033600,18.2495000,13.6090000,7.5036200,14.355200,11.5728000,13.8364000,13.3278000,5.2163300,decreasing

34.9901,23.5120,31.3224,33.7057,25.8395,24.7419,25.0078,22.7542,28.1670,19.8701,20.0614,22.79210,23.3165,22.7092,23.2982,19.0198,20.6995,19.7425,25.0988,16.3289,23.3913,14.67720,17.66010,22.15340,14.89870,21.50830,11.29520,11.10760,12.60770,13.98520,13.05870,14.67560,10.79080,13.85490,10.19340,15.95510,15.10980,12.92810,6.89805,9.30997,15.56630,7.59694,12.52100,13.23640,3.56604,9.31379,5.61408,11.23660,12.415000,8.839440,0.575556,6.093790,10.1494000,-1.5751800,0.6568090,5.918720,-2.9503400,5.6734700,0.1637320,7.0245200,decreasing

32.4196,30.0036,26.4940,27.6558,22.4996,25.7333,21.9773,25.1915,24.1323,25.9592,25.2632,24.56430,26.1198,27.4542,18.1205,25.8324,17.7175,27.9805,20.4270,20.1064,23.7642,24.68330,24.30270,14.18250,20.26100,22.18730,19.45180,22.19780,21.06270,20.69540,18.33920,21.68670,18.69780,20.55990,19.91210,9.77234,9.81596,13.62510,13.01580,12.47660,16.89820,9.84385,6.34050,14.42660,11.84970,9.30006,5.56316,10.89030,14.091300,4.243140,8.747020,5.026640,4.0442500,5.4935900,0.8268860,7.889180,8.8615000,9.3667100,6.2140600,8.4602600,decreasing

34.7860,27.0130,34.6680,32.1062,33.3359,28.2087,25.1472,24.6253,32.8825,30.3093,24.1657,21.30970,28.7224,23.5511,30.3505,28.0259,28.1055,25.9565,20.7353,26.3919,29.1434,27.78090,28.67100,18.31100,27.09550,22.28560,22.93480,17.12930,24.35030,25.43900,24.60460,23.40190,26.41710,17.24020,25.88710,17.22570,24.31380,20.12810,15.09930,17.15570,17.87100,18.54220,20.95000,21.06820,20.16290,19.32960,11.03440,11.35090,13.360300,17.228800,14.941400,20.282500,12.8106000,8.6940300,18.0926000,16.816400,17.1094000,10.8251000,8.7520800,7.7307700,decreasing

30.1675,31.1435,24.0182,23.2907,33.7987,25.2824,24.7392,30.3701,26.1213,29.6477,27.1461,27.42740,27.6810,19.5306,24.6628,29.6143,24.8025,18.8304,27.0575,21.9436,25.5092,24.04730,25.23400,24.30790,22.39640,14.88490,21.09670,21.43410,23.77990,24.75810,22.09460,22.87410,19.62490,21.89650,14.35300,18.76250,19.50860,19.57100,18.55930,12.21620,17.09390,9.70286,13.87990,14.43690,18.36100,18.04620,14.57370,14.92110,12.144500,7.574730,12.384100,5.377530,8.1900100,12.4894000,9.2026900,9.586740,9.2403900,12.8854000,9.5193600,5.2694700,decreasing

27.2785,27.2675,25.7670,30.5500,26.3835,33.4888,23.1674,22.7520,27.1656,22.7127,25.1088,26.74770,29.5044,26.1869,19.6636,19.3808,20.9675,20.0630,27.1739,27.0611,27.0354,28.91700,25.83200,25.62670,21.93610,21.72600,18.58110,17.91020,16.33260,23.33510,19.09880,17.12900,18.40580,16.11660,17.40140,19.20700,16.11100,18.77290,15.70000,17.04880,14.07800,13.23670,14.54540,19.53590,20.23980,10.35680,15.82730,19.97060,15.657600,9.563920,18.933100,9.104850,19.2225000,10.8289000,16.4595000,13.571300,15.9780000,14.6104000,13.9215000,14.1991000,decreasing

30.7172,26.5057,32.4956,27.2013,25.0852,23.5999,30.7385,25.8833,23.4837,29.8056,22.6377,27.62430,27.9066,22.3467,24.6368,24.4387,16.4883,17.7759,19.8928,22.5623,25.1940,14.92520,22.62970,13.33330,20.08120,12.61840,14.48150,15.26570,13.25570,18.28310,16.41310,10.19330,15.27320,17.76540,12.32450,11.52080,12.38690,15.01450,11.99660,15.27270,6.61313,3.63517,5.57318,11.79630,6.18535,3.04618,13.01860,1.34743,4.374250,9.209610,4.804640,-1.115850,2.7037900,4.7049600,5.5622400,7.394490,-3.7893600,-1.5645600,0.5269480,5.2539900,decreasing

29.4246,35.1143,29.7317,23.2470,31.7695,29.3782,26.5268,25.5978,25.6647,25.4169,21.4073,20.82750,27.2510,27.7420,28.5555,21.6243,19.2697,19.6961,20.4626,24.0797,26.0723,16.69320,16.39150,20.56420,22.35050,16.63730,22.04870,25.78630,18.90840,20.87010,22.39380,15.63630,12.99350,16.22170,18.93920,21.35300,14.13720,19.32020,12.64090,13.89170,13.52380,13.56610,20.00100,13.55410,11.56790,12.29030,11.44500,11.63090,7.824710,6.303750,16.024800,6.752250,7.7478400,5.2930400,4.7580600,7.423770,10.5746000,3.4674700,13.2374000,2.6204200,decreasing

